account_id,company_name,email_domain,industry,state,size_class,n_employees,created_date
ACC-01544,Garcia,dapaz.com.br,Indústria,RS,media,281,2024-05-08
ACC-01545,da Paz Siqueira e Filhos,lopescostela.com.br,,RJ,media,291,2023-10-13
ACC-01546,Alves da Rocha Ltda.,leãocirino-m.net.br,Indústria,RJ,pequena,113,2024-01-25
ACC-01547,Pacheco,pintomachado.com.br,Financeiro,RS,pequena,114,2023-01-13
ACC-01548,Melo S.A.,barros.org.br,Varejo,RS,pequena,67,2023-09-16
ACC-01549,Rodrigues,sales.com.br,Saúde,PE,pequena,78,2023-11-09
ACC-01550,Sousa,silvagomesef.com.br,Varejo,GO,media,195,2023-08-25
ACC-01551,Novais S/A,barbosa.org.br,Financeiro,RS,media,263,2023-04-06
ACC-01552,Fogaça,fariass.a..org.br,Varejo,MG,grande,384,2023-10-08
ACC-01553,da Rosa,abreultda..com.br,Varejo,SP,media,282,2023-12-31
ACC-01554,Cardoso,rios.com.br,Indústria,DF,pequena,137,2024-06-07
ACC-01555,Cavalcante,pachecos.a..com.br,Financeiro,MG,grande,489,2024-03-16
ACC-01556,Cardoso,fernandes.com.br,Saúde,SP,pequena,145,2023-08-27
ACC-01557,Casa Grande,diasefilhos.com.br,Varejo,RJ,pequena,115,2024-05-29
ACC-01558,Aparecida,camargo.com.br,Tecnologia,SP,,57,2023-07-25
ACC-01559,Lopes,monteirodamo.net.br,Educação,BA,pequena,78,2023-07-29
ACC-01560,Moreira,daluz.net.br,Serviços,RS,pequena,135,2023-08-28
ACC-01561,Dias Sousa - ME,lopes.net.br,Varejo,SP,media,287,2023-06-25
ACC-01562,Aragão,novaisribeir.com.br,Varejo,RS,pequena,50,2023-01-09
ACC-01563,Andrade Melo Ltda.,cassianoarag.org.br,Tecnologia,RJ,pequena,59,2023-07-05
ACC-01564,Monteiro S/A,santosmartin.com.br,Varejo,SP,media,299,2023-10-06
ACC-01565,Marques,fogaça.org.br,Agronegócio,SP,media,327,2024-05-02
ACC-01566,Campos Ferreira S/A,camargo.com.br,Varejo,RS,pequena,139,2023-08-11
ACC-01567,Nunes,dapazcirinos.net.br,,SP,grande,398,2023-11-29
ACC-01568,Leão Barbosa S.A.,pachecoabreu.com.br,Indústria,SP,pequena,58,2023-10-21
ACC-01569,Farias S/A,rocha.org.br,Tecnologia,PE,media,308,2023-01-01
ACC-01570,Gonçalves Ltda.,rodrigues.com.br,Saúde,PR,media,276,2023-05-07
ACC-01571,Barros - ME,duartes.a..com.br,Indústria,SP,,235,2023-04-23
ACC-01572,Peixoto,marques.com.br,Varejo,RS,,234,2023-06-01
ACC-01573,Duarte,fariass/a.net.br,Varejo,RS,media,236,2024-03-14
ACC-01574,Duarte,cunhaaragãoe.com.br,Financeiro,SP,media,298,2023-08-27
ACC-01575,Borges,souzas/a.com.br,Financeiro,PR,pequena,121,2023-05-31
ACC-01576,da Costa Vargas - ME,dacunha.com.br,Tecnologia,SP,pequena,67,2023-07-16
ACC-01577,Gomes Vasconcelos - ME,almeidas.a..com.br,,SP,media,346,2023-01-26
ACC-01578,Campos da Rosa - ME,ramos.net.br,Educação,SP,grande,469,2023-08-16
ACC-01579,Rodrigues,sousa.com.br,Serviços,SC,pequena,128,2024-05-14
ACC-01580,Moraes,fogaçarioss/.com.br,Tecnologia,RJ,pequena,74,2023-05-07
ACC-01581,da Mata,mendonçamach.com.br,Financeiro,SP,grande,477,2023-11-26
ACC-01582,Freitas,borges.net.br,Serviços,DF,pequena,125,2023-12-15
ACC-01583,Aparecida - EI,lopespires-m.com.br,Educação,GO,pequena,83,2023-04-12
ACC-01584,Ramos Rodrigues e Filhos,martins.com.br,Tecnologia,SC,media,176,2024-04-16
ACC-01585,da Rocha - ME,monteiromour.com.br,Financeiro,DF,pequena,77,2023-11-15
ACC-01586,da Rosa,barros.com.br,Serviços,MG,grande,442,2023-03-15
ACC-01587,Moreira Lima Ltda.,cardosorodri.com.br,Varejo,MG,pequena,93,2023-09-24
ACC-01588,Moraes S/A,novaess/a.com.br,Tecnologia,DF,media,320,2023-04-08
ACC-01589,Martins e Filhos,jesus.com.br,Tecnologia,SP,media,220,2023-04-30
ACC-01590,Pacheco,fogaça.com.br,,SC,pequena,87,2024-01-16
ACC-01591,Camargo e Filhos,vargas-ei.com.br,Agronegócio,SP,media,284,2024-05-22
ACC-01592,Gonçalves Aparecida S/A,cavalcanti.org.br,Varejo,SP,grande,497,2024-06-13
ACC-01593,Dias,santos.com.br,Tecnologia,RJ,media,240,2023-05-25
ACC-01594,Pinto,sá.net.br,Indústria,MG,media,245,2023-03-10
ACC-01595,Cunha Cirino S/A,fernandes.com.br,Serviços,SP,pequena,128,2024-01-07
ACC-01596,Lopes - EI,rocha.com.br,Serviços,SP,grande,416,2024-03-14
ACC-01597,Albuquerque S.A.,abreu-me.com.br,Financeiro,SP,,298,2023-11-05
ACC-01598,Ribeiro,marques.net.br,Indústria,PR,pequena,118,2023-08-18
ACC-01599,Sales,darosa.com.br,Indústria,RS,pequena,144,2023-04-16
ACC-01600,Cardoso S.A.,darosa.com.br,Indústria,SP,pequena,107,2023-08-18
ACC-01601,Sampaio S.A.,correias/a.com.br,Agronegócio,MG,pequena,114,2023-10-04
ACC-01602,Rezende da Costa - ME,costela-me.com.br,,SP,media,307,2024-02-16
ACC-01603,Melo Lima S/A,borgesdarosa.com.br,Serviços,RJ,,111,2024-06-11
ACC-01604,Mendonça,cavalcantes..com.br,Varejo,RJ,pequena,123,2023-11-11
ACC-01605,Pacheco,almeida.net.br,,MG,media,235,2023-08-21
ACC-01606,Aragão,costadarocha.com.br,Serviços,outros,pequena,78,2023-04-30
ACC-01607,Pires e Filhos,albuquerque.net.br,Serviços,DF,pequena,104,2023-07-28
ACC-01608,Sousa,leão.com.br,Saúde,SP,pequena,53,2024-05-16
ACC-01609,Guerra,andrade.org.br,Saúde,PR,pequena,60,2023-07-23
ACC-01610,da Conceição,moraes.com.br,Indústria,MG,grande,410,2023-03-16
ACC-01611,Oliveira,mouras/a.com.br,Saúde,RJ,pequena,145,2023-04-19
ACC-01612,da Mata e Filhos,novaes.com.br,Financeiro,SP,media,265,2024-05-05
ACC-01613,Monteiro - EI,melo.org.br,Varejo,SP,grande,377,2024-06-15
ACC-01614,Almeida,machado.org.br,Indústria,SP,pequena,76,2023-06-04
ACC-01615,Ferreira,dapazsilveir.com.br,Serviços,GO,grande,449,2023-08-28
ACC-01616,Pastor Rodrigues Ltda.,daconceição.com.br,Indústria,SP,media,290,2024-01-22
ACC-01617,Silveira,cardoso.com.br,,SP,media,220,2023-11-15
ACC-01618,Vieira,leão.org.br,Financeiro,RJ,pequena,105,2023-09-24
ACC-01619,da Paz Sales e Filhos,castro.net.br,Indústria,GO,,241,2024-06-03
ACC-01620,Cavalcanti Costa S.A.,rios-me.net.br,Agronegócio,CE,pequena,98,2024-05-05
ACC-01621,Monteiro,brito.com.br,Financeiro,RS,pequena,133,2023-07-08
ACC-01622,Novais Aragão S/A,dacosta.org.br,Financeiro,CE,media,288,2023-10-12
ACC-01623,Rocha,daluz.com.br,Financeiro,MG,pequena,132,2024-04-05
ACC-01624,Fernandes - ME,cavalcantimo.com.br,Agronegócio,PE,pequena,103,2023-02-20
ACC-01625,Novais S.A.,pintos.a..com.br,Tecnologia,SC,pequena,142,2024-03-15
ACC-01626,Viana,daluz.com.br,Varejo,RJ,media,312,2024-04-03
ACC-01627,Vargas - EI,vargas.com.br,Agronegócio,RJ,media,253,2023-10-08
ACC-01628,Santos S/A,cassiano.com.br,Financeiro,SP,pequena,118,2024-02-08
ACC-01629,Caldeira - EI,marques.net.br,Serviços,RS,media,185,2023-08-24
ACC-01630,Cavalcante e Filhos,novaiss/a.net.br,Indústria,PR,pequena,64,2023-09-13
ACC-01631,Siqueira da Rocha e Filhos,costelaltda..com.br,Serviços,SP,pequena,80,2023-09-15
ACC-01632,Siqueira,teixeira.com.br,Agronegócio,RJ,media,303,2023-12-31
ACC-01633,Farias,cassianoefil.com.br,Educação,SP,media,269,2023-04-22
ACC-01634,Vargas,camposcosta-.org.br,Tecnologia,RS,pequena,108,2023-09-16
ACC-01635,da Paz,dacruz-me.net.br,Serviços,RJ,grande,430,2023-11-12
ACC-01636,Fonseca,barrosdamata.com.br,Saúde,SP,media,163,2024-06-08
ACC-01637,Viana,cassianosá-e.net.br,Indústria,GO,pequena,117,2024-06-13
ACC-01638,Marques,carvalholima.net.br,Saúde,DF,media,290,2023-10-31
ACC-01639,Casa Grande,alves.com.br,Saúde,RS,pequena,50,2023-05-07
ACC-01640,Barros Ltda.,silva-ei.net.br,Tecnologia,RS,pequena,64,2023-03-15
ACC-01641,Lopes Araújo - ME,guerra.com.br,Varejo,PR,media,261,2024-06-25
ACC-01642,Oliveira Araújo e Filhos,ribeiroefilh.com.br,Varejo,SP,pequena,79,2024-03-11
ACC-01643,Rodrigues,leão.com.br,Financeiro,RJ,grande,379,2023-11-10
ACC-01644,Ferreira,silveira.org.br,Serviços,PR,media,236,2024-04-28
ACC-01645,Sampaio Guerra - ME,damota-ei.com.br,Saúde,DF,grande,456,2023-09-20
ACC-01646,Sampaio,nogueirapint.com.br,Tecnologia,SP,media,164,2023-09-30
ACC-01647,Vasconcelos,viana.com.br,Saúde,SP,media,307,2023-08-11
ACC-01648,Gomes,darosabarros.net.br,Educação,MG,media,263,2023-09-04
ACC-01649,Borges Moraes - EI,moreiranogue.com.br,Serviços,SP,pequena,84,2023-12-02
ACC-01650,Sá,moreira.com.br,Indústria,SP,pequena,51,2024-01-23
ACC-01651,da Costa,almeidaalves.com.br,Educação,PR,media,166,2023-12-01
ACC-01652,Montenegro,silveira.com.br,Financeiro,SP,grande,356,2023-09-18
ACC-01653,da Luz,siqueiras/a.org.br,,PR,pequena,113,2024-05-28
ACC-01654,Sá e Filhos,campos.com.br,Serviços,SC,media,305,2024-02-29
ACC-01655,Marques Ltda.,machadoltda..net.br,Tecnologia,MG,media,261,2023-04-08
ACC-01656,Ferreira da Rosa Ltda.,souzapacheco.net.br,Agronegócio,SP,grande,423,2024-06-11
ACC-01657,Caldeira Duarte - EI,silvagarcia-.com.br,Indústria,RJ,pequena,107,2023-05-17
ACC-01658,Casa Grande e Filhos,vasconcelosf.com.br,Tecnologia,MG,pequena,53,2024-02-02
ACC-01659,Borges S/A,jesus.org.br,Serviços,RJ,media,192,2023-09-22
ACC-01660,Cunha,cardoso.com.br,,RS,grande,388,2023-02-07
ACC-01661,Rocha,barbosa.net.br,Agronegócio,CE,media,343,2023-10-13
ACC-01662,da Luz,pastor.com.br,Tecnologia,BA,grande,378,2023-01-31
ACC-01663,Macedo,porto.net.br,Varejo,SP,media,256,2023-11-16
ACC-01664,Castro,siqueira.net.br,Tecnologia,SP,media,338,2023-01-21
ACC-01665,Cardoso,montenegroca.com.br,Financeiro,SP,media,175,2023-05-25
ACC-01666,Melo,saless.a..net.br,Serviços,MG,pequena,68,2023-12-04
ACC-01667,Campos,souzas.a..com.br,Serviços,SP,media,243,2023-01-23
ACC-01668,Freitas - EI,camargo.net.br,Tecnologia,SP,media,166,2024-05-30
ACC-01669,Campos Freitas Ltda.,aparecida.net.br,Tecnologia,GO,media,153,2023-04-28
ACC-01670,Mendonça,darosa.net.br,Serviços,RJ,media,310,2023-03-15
ACC-01671,Viana Pastor - ME,vieiras.a..com.br,Tecnologia,RS,media,172,2024-01-10
ACC-01672,Cirino Sousa - ME,dasnevesltda.com.br,,RJ,pequena,127,2024-01-25
ACC-01673,Azevedo,campos-ei.net.br,Financeiro,SP,grande,432,2023-09-06
ACC-01674,Nunes,leão-me.com.br,Indústria,RJ,pequena,150,2023-04-19
ACC-01675,Melo,fernandes.net.br,Saúde,GO,media,294,2024-04-15
ACC-01676,Teixeira,teixeiracarv.com.br,Tecnologia,SP,pequena,135,2023-01-13
ACC-01677,Cassiano,rios.org.br,,PR,grande,404,2023-06-13
ACC-01678,Gomes,borges.com.br,Tecnologia,RJ,pequena,66,2024-06-14
ACC-01679,Rios - ME,gonçalvesfer.org.br,Varejo,RS,media,340,2024-05-22
ACC-01680,Cavalcante e Filhos,ramos.net.br,Agronegócio,RJ,,448,2023-11-24
ACC-01681,Novais,oliveiraefil.com.br,Serviços,SP,media,178,2024-01-27
ACC-01682,Correia - EI,ramos-ei.com.br,Agronegócio,SP,grande,434,2023-03-18
ACC-01683,Sá Melo - EI,nunes-ei.com.br,Serviços,PR,pequena,140,2023-03-09
ACC-01684,Almeida da Mota S.A.,camposefilho.com.br,Indústria,RJ,grande,488,2023-10-19
ACC-01685,Nascimento - EI,santospachec.net.br,Educação,SP,media,248,2023-09-10
ACC-01686,Mendonça S/A,guerra.org.br,Financeiro,DF,grande,405,2023-02-21
ACC-01687,Leão Alves - EI,lopes.net.br,Educação,CE,pequena,145,2023-04-13
ACC-01688,Borges,garcia.com.br,Serviços,MG,grande,370,2023-08-09
ACC-01689,da Paz Casa Grande S.A.,brito-ei.com.br,Agronegócio,SP,pequena,93,2023-11-29
ACC-01690,Cassiano Ltda.,vargas.com.br,Indústria,SP,pequena,103,2023-07-05
ACC-01691,Araújo Pimenta Ltda.,rocha.net.br,Tecnologia,SP,pequena,94,2024-06-29
ACC-01692,Gomes,alvessilvas/.org.br,Indústria,SC,pequena,122,2023-01-22
ACC-01693,Duarte,diass.a..net.br,Serviços,SP,grande,378,2024-03-14
ACC-01694,Aragão S.A.,garcia.com.br,Varejo,MG,media,299,2024-03-02
ACC-01695,Monteiro Moraes - EI,sápeixoto-ei.org.br,Saúde,DF,media,307,2023-06-07
ACC-01696,Araújo,camargo.org.br,Varejo,RJ,media,231,2023-08-12
ACC-01697,Azevedo,martins.com.br,Tecnologia,SC,media,255,2023-01-12
ACC-01698,Porto,alves.org.br,Tecnologia,RJ,grande,407,2023-03-13
ACC-01699,da Cruz - EI,almeidadamat.com.br,Serviços,CE,media,231,2024-04-07
ACC-01700,Barros,darosanunes-.com.br,Indústria,BA,media,208,2023-12-30
ACC-01701,Viana da Cruz - EI,vianacasagra.com.br,Varejo,RJ,pequena,73,2024-04-21
ACC-01702,Aparecida,novais.com.br,Tecnologia,SP,grande,383,2023-01-26
ACC-01703,Rezende,martins-ei.net.br,Tecnologia,GO,pequena,55,2023-07-08
ACC-01704,Peixoto,abreuaraújo-.com.br,Educação,BA,pequena,89,2023-08-16
ACC-01705,Ferreira,rodrigues.net.br,Varejo,PR,media,155,2023-05-05
ACC-01706,Castro e Filhos,pachecomorae.net.br,Financeiro,outros,pequena,69,2023-04-05
ACC-01707,Sampaio,darosas/a.org.br,Indústria,RS,media,326,2023-05-10
ACC-01708,Lopes,carvalhoefil.com.br,Varejo,SP,media,314,2024-05-16
ACC-01709,Porto,pimentamonte.net.br,Indústria,SP,media,332,2024-04-18
ACC-01710,da Mata,sá.com.br,Tecnologia,RJ,pequena,93,2024-01-04
ACC-01711,Marques Peixoto Ltda.,ribeiroduart.com.br,Serviços,RJ,pequena,146,2023-07-18
ACC-01712,Pereira - ME,saless.a..com.br,Indústria,CE,pequena,105,2023-09-26
ACC-01713,Jesus Novais e Filhos,albuquerquee.com.br,Varejo,SP,media,339,2023-05-12
ACC-01714,Nascimento,teixeira.com.br,Agronegócio,GO,grande,468,2023-07-18
ACC-01715,Nascimento S/A,vianaefilhos.net.br,Tecnologia,SP,media,169,2023-01-15
ACC-01716,Fogaça - ME,rocha.com.br,Varejo,SP,media,160,2023-07-07
ACC-01717,Vargas Sampaio S/A,gomes.net.br,Varejo,BA,pequena,135,2024-05-09
ACC-01718,Macedo Albuquerque S.A.,martinsltda..org.br,Financeiro,PE,,69,2023-10-31
ACC-01719,Correia,teixeiraltda.org.br,Agronegócio,SP,media,235,2024-03-06
ACC-01720,Silva,pimentaefilh.net.br,Indústria,RJ,media,342,2024-03-29
ACC-01721,da Mota - ME,daconceiçãom.com.br,Tecnologia,BA,pequena,98,2023-12-05
ACC-01722,Camargo,abreucostaef.com.br,Serviços,SP,pequena,144,2023-01-06
ACC-01723,Cavalcante,nunes.com.br,Indústria,SP,media,181,2023-11-30
ACC-01724,Azevedo Pastor S.A.,ribeirosousa.com.br,Financeiro,MG,pequena,59,2024-04-28
ACC-01725,Moreira Siqueira Ltda.,cardosoltda..net.br,Serviços,SP,media,302,2024-03-19
ACC-01726,Rodrigues,rochaalmeida.org.br,Varejo,SP,pequena,81,2023-07-18
ACC-01727,Ramos,abreu.com.br,Financeiro,SP,pequena,87,2023-12-21
ACC-01728,da Mota,duarte-me.net.br,Tecnologia,RS,media,200,2023-09-04
ACC-01729,Monteiro,rodrigues-ei.net.br,Varejo,MG,media,259,2024-02-09
ACC-01730,Silveira S.A.,moreira.com.br,Varejo,SP,media,298,2023-11-14
ACC-01731,Dias,damota-me.com.br,Serviços,SP,pequena,136,2023-09-25
ACC-01732,Barros,gonçalvess.a.com.br,Tecnologia,RJ,pequena,128,2024-03-12
ACC-01733,Barbosa,sousas.a..net.br,Serviços,BA,pequena,122,2023-11-03
ACC-01734,Azevedo,costacavalca.com.br,Varejo,RS,media,163,2023-05-03
ACC-01735,Alves,alves-me.com.br,Tecnologia,SP,grande,358,2023-04-22
ACC-01736,Caldeira Melo S.A.,dacunha.net.br,Serviços,SP,pequena,62,2023-05-18
ACC-01737,Moreira,aragão.com.br,Saúde,PE,pequena,85,2024-06-08
ACC-01738,Teixeira,barbosavasco.com.br,Tecnologia,MG,pequena,134,2024-06-21
ACC-01739,Barros S/A,pires-me.org.br,Agronegócio,RJ,media,209,2023-12-17
ACC-01740,Viana S.A.,garcialtda..org.br,,SP,media,320,2024-06-21
ACC-01741,Pimenta,macedos/a.com.br,Serviços,SP,media,341,2023-11-03
ACC-01742,Rocha S/A,azevedo.com.br,Varejo,SP,media,220,2023-12-18
ACC-01743,Brito,darocha-me.org.br,,RS,pequena,69,2023-07-06
ACC-01744,Marques - ME,daconceição.com.br,Indústria,RJ,,495,2024-06-11
ACC-01745,Pinto,vieira.com.br,Tecnologia,SP,media,253,2023-10-05
ACC-01746,Marques - EI,fernandesefi.net.br,Varejo,RJ,media,216,2023-02-06
ACC-01747,Caldeira Caldeira S/A,pastor.net.br,Educação,SP,pequena,109,2023-08-17
ACC-01748,Porto Moraes Ltda.,pastors.a..com.br,Serviços,SP,grande,374,2024-03-05
ACC-01749,Silveira,leão.com.br,Agronegócio,PE,pequena,97,2023-12-09
ACC-01750,Carvalho Aparecida S/A,cirino.com.br,Saúde,RJ,pequena,113,2024-03-21
ACC-01751,das Neves,dasnevespach.com.br,Varejo,MG,grande,369,2023-06-14
ACC-01752,da Rocha,casagrandeme.com.br,Serviços,SP,media,189,2024-03-03
ACC-01753,Araújo da Costa - EI,albuquerque.org.br,Varejo,RJ,pequena,127,2023-07-03
ACC-01754,Costa Porto S.A.,limaltda..com.br,Indústria,RS,media,325,2023-09-01
ACC-01755,Sales,fernandess.a.com.br,Indústria,MG,pequena,80,2023-04-05
ACC-01756,Pacheco,peixoto.com.br,Serviços,SP,pequena,87,2023-04-19
ACC-01757,Leão,pimenta.org.br,Educação,RJ,media,279,2024-02-24
ACC-01758,Marques S/A,castro.com.br,Varejo,SP,media,295,2024-03-16
ACC-01759,Porto S.A.,câmara.com.br,,SP,pequena,121,2024-04-29
ACC-01760,Mendes Sousa Ltda.,martinspinto.com.br,Serviços,SP,media,320,2023-08-23
ACC-01761,Cirino,costela.com.br,Tecnologia,SP,,109,2023-05-27
ACC-01762,Fogaça S/A,fonsecas/a.org.br,Tecnologia,RJ,media,308,2023-07-06
ACC-01763,Correia,casagrandelt.net.br,Varejo,SP,media,221,2023-01-12
ACC-01764,Costa S.A.,aparecida.com.br,Serviços,MG,pequena,50,2023-12-02
ACC-01765,da Luz Silveira S.A.,cavalcanti.org.br,Serviços,PR,pequena,69,2024-03-21
ACC-01766,Cavalcanti Costa S/A,novaes.com.br,Varejo,SP,pequena,53,2024-02-17
ACC-01767,Garcia Rezende S/A,daluzbritos/.net.br,Saúde,SP,media,244,2023-12-07
ACC-01768,Marques,costela.net.br,Educação,SP,,428,2023-01-07
ACC-01769,Moura Pinto - ME,freitasfreit.com.br,,SP,pequena,90,2024-01-15
ACC-01770,Vieira Correia S.A.,camposs.a..com.br,Tecnologia,RJ,media,257,2024-06-28
ACC-01771,Dias,sales.com.br,Tecnologia,SC,media,249,2023-01-02
ACC-01772,Aparecida Teixeira - EI,porto.com.br,Indústria,SP,pequena,150,2024-01-08
ACC-01773,da Cruz,nascimentoda.com.br,Tecnologia,SP,,170,2023-08-09
ACC-01774,Moraes Pacheco - ME,piresltda..net.br,Saúde,RS,pequena,140,2024-05-12
ACC-01775,Cavalcante - EI,siqueirabarr.com.br,Varejo,SP,pequena,130,2024-02-02
ACC-01776,Monteiro,sá.com.br,Financeiro,SC,media,183,2023-12-22
ACC-01777,Silva,cavalcanti.com.br,Tecnologia,SP,media,310,2023-11-18
ACC-01778,Silva,moura.net.br,Saúde,SP,media,177,2024-05-26
ACC-01779,Pacheco,melo.com.br,Educação,SC,media,337,2023-11-20
ACC-01780,Costela S.A.,porto.net.br,Varejo,RJ,pequena,69,2024-01-25
ACC-01781,das Neves Lima - ME,machadodacos.net.br,Saúde,GO,grande,457,2023-06-26
ACC-01782,Carvalho S/A,freitasdacun.com.br,Varejo,MG,media,217,2023-05-24
ACC-01783,da Conceição,macedo.org.br,Tecnologia,PR,grande,375,2024-06-14
ACC-01784,Lima,martins-ei.net.br,Serviços,GO,pequena,71,2024-02-25
ACC-01785,Jesus,martins.org.br,Tecnologia,SP,media,300,2024-01-25
ACC-01786,da Mata,monteiro.net.br,Educação,SP,pequena,76,2023-07-02
ACC-01787,Macedo da Conceição Ltda.,alves.com.br,Varejo,SP,pequena,78,2023-10-13
ACC-01788,Montenegro,fogaças/a.com.br,Tecnologia,SP,pequena,64,2023-11-20
ACC-01789,Brito Campos S/A,vianaltda..com.br,Serviços,SP,media,156,2024-03-24
ACC-01790,Farias Costa e Filhos,andrade.com.br,Indústria,RJ,media,215,2023-04-26
ACC-01791,Souza,dacunha.com.br,Serviços,GO,media,227,2024-01-23
ACC-01792,Sá Silva e Filhos,correia.com.br,Serviços,MG,media,166,2023-04-22
ACC-01793,da Paz,albuquerque.net.br,Tecnologia,RJ,media,266,2023-08-19
ACC-01794,Guerra,viana.com.br,Indústria,MG,pequena,71,2023-12-29
ACC-01795,Gonçalves da Conceição S.A.,meloefilhos.net.br,Serviços,RS,pequena,137,2023-07-31
ACC-01796,Silveira,melodaconcei.net.br,Serviços,RJ,media,328,2023-04-01
ACC-01797,Dias S.A.,fernandes.org.br,Varejo,PE,pequena,88,2023-06-11
ACC-01798,Costela,vargas.org.br,Serviços,CE,grande,411,2023-03-09
ACC-01799,Freitas S.A.,machado.net.br,Tecnologia,SP,media,233,2023-12-25
ACC-01800,Ribeiro,dasnevessous.com.br,Tecnologia,RS,media,203,2024-05-05
ACC-01801,Leão Lima e Filhos,fernandes.com.br,Tecnologia,RJ,media,307,2023-04-23
ACC-01802,Duarte,teixeira.net.br,Varejo,MG,media,255,2023-02-17
ACC-01803,Cassiano Farias - EI,nuness/a.com.br,Tecnologia,SP,media,321,2024-04-19
ACC-01804,Gonçalves Azevedo - EI,garcia.com.br,,MG,media,347,2023-05-13
ACC-01805,Caldeira,correia.com.br,Serviços,SP,media,246,2024-01-18
ACC-01806,Porto,nunes.org.br,Varejo,GO,media,343,2023-01-04
ACC-01807,Caldeira Rocha - EI,borges.com.br,Financeiro,outros,media,217,2023-08-20
ACC-01808,Alves,andradesales.net.br,Tecnologia,SP,pequena,141,2023-12-07
ACC-01809,Costela,costaazevedo.com.br,Indústria,RS,media,234,2024-01-01
ACC-01810,Marques S/A,darocharibei.com.br,Indústria,RJ,pequena,80,2023-09-12
ACC-01811,Cavalcante Ltda.,moreira.com.br,Varejo,SP,media,153,2024-02-16
ACC-01812,Camargo Cardoso - EI,gonçalves.com.br,,SP,media,252,2023-11-07
ACC-01813,Gomes S.A.,mendes.com.br,Tecnologia,RJ,grande,465,2023-01-25
ACC-01814,Castro,costeladasne.net.br,Varejo,SP,media,278,2023-02-14
ACC-01815,Montenegro Silva e Filhos,pastor.com.br,Indústria,MG,media,320,2023-04-07
ACC-01816,Abreu Casa Grande - ME,damota.com.br,Varejo,PR,pequena,84,2024-04-28
ACC-01817,Moura Farias - EI,guerra-ei.com.br,Indústria,RJ,media,292,2023-11-30
ACC-01818,Oliveira,marques.com.br,Serviços,outros,grande,495,2023-01-03
ACC-01819,Ramos,sousas/a.com.br,Tecnologia,PR,pequena,147,2023-09-05
ACC-01820,Gonçalves,ferreira.com.br,Financeiro,RJ,pequena,116,2023-12-31
ACC-01821,Marques,leãodacruzs..org.br,Varejo,RJ,pequena,138,2023-11-13
ACC-01822,Sampaio Nunes S/A,ribeiro.org.br,Agronegócio,SP,media,256,2023-11-26
ACC-01823,da Costa S.A.,sampaio.com.br,Serviços,PR,media,255,2023-09-21
ACC-01824,Rios,pires.org.br,Varejo,SP,pequena,55,2024-01-28
ACC-01825,Monteiro Jesus - EI,sampaioefilh.com.br,Tecnologia,RJ,media,227,2023-12-03
ACC-01826,Montenegro Ltda.,freitass/a.com.br,Saúde,MG,pequena,134,2024-03-29
ACC-01827,da Cunha Costela - EI,machado.com.br,,RS,pequena,72,2023-11-29
ACC-01828,Porto e Filhos,martinss/a.net.br,Saúde,SP,pequena,88,2024-01-23
ACC-01829,Souza,garcia.com.br,Indústria,SP,grande,465,2023-06-21
ACC-01830,Andrade,correia.com.br,Varejo,SP,,310,2023-07-05
ACC-01831,Duarte Rios e Filhos,dacunhas/a.net.br,Varejo,SP,pequena,120,2023-05-20
ACC-01832,Azevedo,mendonça.net.br,Serviços,SP,pequena,92,2023-09-08
ACC-01833,Silva Macedo S.A.,novaesefilho.com.br,Serviços,SC,media,216,2024-05-02
ACC-01834,Cavalcante Almeida - EI,damota.org.br,Saúde,MG,media,348,2024-04-02
ACC-01835,Nascimento e Filhos,cavalcantilt.com.br,Financeiro,SP,media,341,2024-02-15
ACC-01836,Rios S/A,cavalcante.com.br,Financeiro,PR,media,300,2023-06-05
ACC-01837,Fogaça,cassiano.com.br,Agronegócio,outros,media,185,2024-05-04
ACC-01838,Macedo Sampaio S/A,cunhasilvas/.com.br,Serviços,SP,pequena,104,2023-06-14
ACC-01839,Macedo,gomesefilhos.com.br,Serviços,SC,media,252,2023-08-28
ACC-01840,Vargas - ME,peixotos/a.com.br,Saúde,PR,media,349,2023-02-23
ACC-01841,Borges Almeida - ME,dacruzfreita.org.br,Serviços,SP,pequena,52,2024-02-16
ACC-01842,Rodrigues Rios S/A,albuquerquel.net.br,Tecnologia,SP,media,295,2024-03-19
ACC-01843,Aparecida Leão - EI,britorioss.a.net.br,Tecnologia,SP,pequena,150,2023-05-12
ACC-01844,Pinto Costela - EI,duarteltda..com.br,Serviços,RJ,pequena,139,2023-01-26
ACC-01845,da Conceição S.A.,lima.com.br,Varejo,MG,pequena,113,2024-05-27
ACC-01846,Albuquerque Guerra e Filhos,fogaçaltda..com.br,Tecnologia,PR,pequena,136,2023-10-29
ACC-01847,Cunha,albuquerque.com.br,Indústria,SP,media,273,2023-07-13
ACC-01848,Ribeiro Ltda.,câmara.com.br,Tecnologia,PR,grande,389,2023-02-12
ACC-01849,Cunha - ME,aparecida.com.br,Agronegócio,SP,pequena,100,2023-08-02
ACC-01850,Caldeira,vargas.com.br,,RJ,pequena,109,2023-11-25
ACC-01851,Pires,dacunhabrito.com.br,Indústria,SP,grande,383,2023-09-18
ACC-01852,Farias Cavalcanti e Filhos,rocha.org.br,Financeiro,SP,pequena,113,2024-03-21
ACC-01853,Azevedo,rios.net.br,Financeiro,PR,media,219,2023-02-07
ACC-01854,Garcia,almeida.com.br,Financeiro,SP,media,175,2023-11-30
