opp_id,lead_id,account_id,first_touch_channel,stage,amount_brl,created_date,close_date,is_won,win_probability_hist,stage_prospecting_dt,stage_qualification_dt,stage_proposal_dt,stage_negotiation_dt,stage_closed_dt
OPP-00461,LEAD-002595,ACC-01440,direct,Closed Lost,38200.0,2023-07-16,2023-08-28,0,0.243,2023-07-16,2023-07-24,2023-07-27,2023-08-11,2023-08-28
OPP-00462,LEAD-002599,ACC-01531,paid_search,Closed Lost,62100.0,2023-07-07,2023-08-06,0,0.209,2023-07-07,2023-07-20,2023-07-27,2023-08-04,2023-08-06
OPP-00463,LEAD-002614,ACC-01940,webinar_evento,Closed Won,114800.0,2023-07-07,2023-09-17,1,0.374,2023-07-07,2023-07-10,2023-07-13,2023-09-09,2023-09-17
OPP-00464,LEAD-002615,ACC-01545,direct,Closed Lost,75500.0,2023-07-06,2023-08-15,0,0.272,2023-07-06,2023-08-01,2023-08-03,2023-08-10,2023-08-15
OPP-00465,LEAD-002617,ACC-00735,paid_search,Closed Won,31200.0,2023-07-07,2023-08-23,1,0.251,2023-07-07,2023-07-11,2023-07-11,2023-07-20,2023-08-23
OPP-00466,LEAD-002619,ACC-00467,paid_search,Closed Lost,60000.0,2023-07-03,2023-08-13,0,0.24,2023-07-03,2023-07-09,2023-07-11,2023-07-17,2023-08-13
OPP-00467,LEAD-002620,ACC-00143,organic_search,Closed Won,32700.0,2023-07-10,2023-08-28,1,0.264,2023-07-10,2023-07-17,2023-07-23,2023-07-31,2023-08-28
OPP-00468,LEAD-002622,ACC-00182,organic_search,Closed Lost,24700.0,2023-07-11,2023-08-24,0,0.317,2023-07-11,2023-07-13,2023-08-10,2023-08-21,2023-08-24
OPP-00469,LEAD-002624,ACC-00900,direct,Closed Lost,149100.0,2023-07-17,2023-09-09,0,0.286,2023-07-17,2023-08-08,2023-08-28,2023-09-04,2023-09-09
OPP-00470,LEAD-002627,ACC-01866,linkedin_ads,Closed Lost,221800.0,2023-07-17,2023-09-21,0,0.282,2023-07-17,2023-08-01,2023-08-05,2023-08-16,2023-09-21
OPP-00471,LEAD-002632,ACC-00246,organic_search,Closed Lost,62700.0,2023-07-16,2023-09-04,0,0.264,2023-07-16,2023-07-28,2023-08-14,2023-08-19,2023-09-04
OPP-00472,LEAD-002634,ACC-00150,linkedin_ads,Closed Lost,46200.0,2023-07-08,2023-08-31,0,0.327,2023-07-08,2023-07-15,2023-07-26,2023-07-29,2023-08-31
OPP-00473,LEAD-002637,ACC-01073,paid_search,Closed Lost,59600.0,2023-07-16,2023-08-29,0,0.219,2023-07-16,2023-08-03,2023-08-06,2023-08-08,2023-08-29
OPP-00474,LEAD-002642,ACC-01856,email_marketing,Closed Lost,90500.0,2023-07-03,2023-08-11,0,0.266,2023-07-03,2023-07-09,2023-07-20,2023-07-21,2023-08-11
OPP-00475,LEAD-002649,ACC-01881,organic_search,Closed Lost,63700.0,2023-07-05,2023-08-29,0,0.33,2023-07-05,2023-07-07,2023-07-23,2023-08-21,2023-08-29
OPP-00476,LEAD-002652,ACC-00012,organic_search,Closed Won,28100.0,2023-07-05,2023-08-27,1,0.251,2023-07-05,2023-07-12,2023-07-13,2023-08-21,2023-08-27
OPP-00477,LEAD-002657,ACC-00172,paid_search,Closed Lost,146900.0,2023-07-18,2023-08-15,0,0.251,2023-07-18,2023-07-21,2023-08-02,2023-08-02,2023-08-15
OPP-00478,LEAD-002663,ACC-01829,paid_search,Closed Lost,151000.0,2023-07-05,2023-08-21,0,0.251,2023-07-05,2023-07-07,2023-07-09,2023-07-23,2023-08-21
OPP-00479,LEAD-002666,ACC-01450,webinar_evento,Closed Lost,48000.0,2023-07-13,2023-08-24,0,0.337,2023-07-13,2023-07-27,2023-08-05,2023-08-17,2023-08-24
OPP-00480,LEAD-002677,ACC-00613,paid_search,Closed Lost,54400.0,2023-07-06,2023-08-16,0,0.209,2023-07-06,2023-07-08,2023-07-08,2023-07-31,2023-08-16
OPP-00481,LEAD-002694,ACC-00960,direct,Closed Lost,35100.0,2023-07-13,2023-08-24,0,0.343,2023-07-13,2023-07-22,2023-08-07,2023-08-21,2023-08-24
OPP-00482,LEAD-002697,ACC-00798,paid_search,Closed Lost,32200.0,2023-07-11,2023-08-12,0,0.251,2023-07-11,2023-07-13,2023-07-13,2023-07-27,2023-08-12
OPP-00483,LEAD-002698,ACC-01047,organic_search,Closed Lost,37400.0,2023-07-17,2023-09-11,0,0.29,2023-07-17,2023-08-04,2023-08-22,2023-08-30,2023-09-11
OPP-00484,LEAD-002701,ACC-00328,paid_search,Closed Lost,29800.0,2023-07-17,2023-08-22,0,0.251,2023-07-17,2023-07-18,2023-07-18,2023-08-18,2023-08-22
OPP-00485,LEAD-002709,ACC-01657,linkedin_ads,Closed Lost,52000.0,2023-07-17,2023-09-25,0,0.252,2023-07-17,2023-08-12,2023-08-26,2023-08-26,2023-09-25
OPP-00486,LEAD-002724,ACC-00412,paid_search,Closed Lost,91700.0,2023-07-10,2023-08-23,0,0.24,2023-07-10,2023-08-11,2023-08-13,2023-08-21,2023-08-23
OPP-00487,LEAD-002728,ACC-01038,webinar_evento,Closed Lost,42500.0,2023-07-20,2023-10-10,0,0.449,2023-07-20,2023-08-14,2023-08-17,2023-09-13,2023-10-10
OPP-00488,LEAD-002732,ACC-01166,webinar_evento,Closed Lost,55100.0,2023-07-16,2023-09-26,0,0.449,2023-07-16,2023-08-22,2023-08-26,2023-08-27,2023-09-26
OPP-00489,LEAD-002739,ACC-01972,direct,Closed Won,41400.0,2023-07-20,2023-08-26,1,0.315,2023-07-20,2023-07-22,2023-08-07,2023-08-23,2023-08-26
OPP-00490,LEAD-002753,ACC-00149,direct,Closed Lost,41100.0,2023-07-19,2023-08-12,0,0.315,2023-07-19,2023-08-04,2023-08-05,2023-08-11,2023-08-12
OPP-00491,LEAD-002756,ACC-01924,paid_search,Closed Won,34100.0,2023-07-31,2023-09-13,1,0.188,2023-07-31,2023-08-09,2023-08-10,2023-08-11,2023-09-13
OPP-00492,LEAD-002764,ACC-01133,meta_ads,Closed Lost,56700.0,2023-07-18,2023-08-14,0,0.152,2023-07-18,2023-07-21,2023-07-25,2023-08-01,2023-08-14
OPP-00493,LEAD-002768,ACC-00800,organic_search,Closed Lost,153500.0,2023-07-20,2023-09-11,0,0.356,2023-07-20,2023-07-24,2023-08-05,2023-09-05,2023-09-11
OPP-00494,LEAD-002777,ACC-01655,paid_search,Closed Lost,84600.0,2023-07-16,2023-09-03,0,0.24,2023-07-16,2023-08-04,2023-08-10,2023-08-30,2023-09-03
OPP-00495,LEAD-002781,ACC-01520,paid_search,Closed Lost,32500.0,2023-07-19,2023-08-22,0,0.23,2023-07-19,2023-07-29,2023-07-29,2023-08-02,2023-08-22
OPP-00496,LEAD-002782,ACC-00966,direct,Closed Lost,34000.0,2023-07-18,2023-08-15,0,0.315,2023-07-18,2023-07-20,2023-08-05,2023-08-09,2023-08-15
OPP-00497,LEAD-002784,ACC-01942,webinar_evento,Closed Lost,49400.0,2023-08-02,2023-09-29,0,0.374,2023-08-02,2023-08-16,2023-08-20,2023-09-08,2023-09-29
OPP-00498,LEAD-002785,ACC-00402,paid_search,Closed Won,61400.0,2023-07-16,2023-08-31,1,0.24,2023-07-16,2023-08-04,2023-08-23,2023-08-23,2023-08-31
OPP-00499,LEAD-002790,ACC-00612,webinar_evento,Closed Lost,44500.0,2023-07-23,2023-09-18,0,0.374,2023-07-23,2023-08-21,2023-09-02,2023-09-03,2023-09-18
OPP-00500,LEAD-002791,ACC-01046,paid_search,Closed Won,68700.0,2023-07-18,2023-08-27,1,0.219,2023-07-18,2023-07-21,2023-07-24,2023-08-24,2023-08-27
OPP-00501,LEAD-002792,ACC-00537,webinar_evento,Closed Won,108200.0,2023-07-28,2023-09-08,1,0.468,2023-07-28,2023-07-30,2023-08-13,2023-09-01,2023-09-08
OPP-00502,LEAD-002793,ACC-00255,organic_search,Closed Won,37300.0,2023-07-26,2023-09-22,1,0.317,2023-07-26,2023-07-26,2023-08-05,2023-08-17,2023-09-22
OPP-00503,LEAD-002795,ACC-00045,meta_ads,Closed Lost,26200.0,2023-08-03,2023-09-05,0,0.145,2023-08-03,2023-08-07,2023-08-24,2023-08-25,2023-09-05
OPP-00504,LEAD-002796,ACC-01680,paid_search,Closed Won,111900.0,2023-07-29,2023-09-09,1,0.282,2023-07-29,2023-07-30,2023-08-03,2023-08-29,2023-09-09
OPP-00505,LEAD-002797,ACC-00350,webinar_evento,Closed Lost,100200.0,2023-07-27,2023-10-26,0,0.411,,,,,
OPP-00506,LEAD-002803,ACC-01430,linkedin_ads,Closed Lost,45100.0,2023-07-30,2023-10-05,0,0.327,2023-07-30,2023-08-05,2023-08-18,2023-09-23,2023-10-05
OPP-00507,LEAD-002808,ACC-00850,linkedin_ads,Closed Lost,46000.0,2023-07-29,2023-10-23,0,0.252,2023-07-29,2023-08-02,2023-08-05,2023-09-20,2023-10-23
OPP-00508,LEAD-002809,ACC-01656,organic_search,Closed Won,125600.0,2023-07-24,2023-09-10,1,0.356,2023-07-24,2023-08-09,2023-08-14,2023-08-26,2023-09-10
OPP-00509,LEAD-002815,ACC-00119,paid_search,Closed Lost,25600.0,2023-07-27,2023-09-16,0,0.23,2023-07-27,2023-08-17,2023-08-24,2023-09-12,2023-09-16
OPP-00510,LEAD-002819,ACC-01029,paid_search,Closed Lost,67700.0,2023-07-31,2023-09-17,0,0.219,2023-07-31,2023-08-08,2023-08-14,2023-09-07,2023-09-17
OPP-00511,LEAD-002822,ACC-00439,webinar_evento,Closed Won,122800.0,2023-07-31,2023-10-31,1,0.374,2023-07-31,2023-09-12,2023-10-18,2023-10-21,2023-10-31
OPP-00512,LEAD-002834,ACC-00313,paid_search,Closed Lost,58400.0,2023-08-06,2023-09-30,0,0.209,2023-08-06,2023-08-17,2023-09-10,2023-09-22,2023-09-30
OPP-00513,LEAD-002839,ACC-00017,organic_search,Closed Lost,62400.0,2023-08-02,2023-10-03,0,0.33,2023-08-02,2023-09-14,2023-09-21,2023-10-01,2023-10-03
OPP-00514,LEAD-002846,ACC-01615,paid_search,Closed Lost,118700.0,2023-07-30,2023-09-02,0,0.209,2023-07-30,2023-07-31,2023-08-04,2023-08-10,2023-09-02
OPP-00515,LEAD-002848,ACC-00393,webinar_evento,Closed Won,60000.0,2023-08-03,2023-10-11,1,0.449,2023-08-03,2023-08-12,2023-09-10,2023-09-30,2023-10-11
OPP-00516,LEAD-002866,ACC-00810,meta_ads,Closed Lost,57900.0,2023-07-24,2023-08-23,0,0.132,2023-07-24,2023-08-02,2023-08-02,2023-08-13,2023-08-23
OPP-00517,LEAD-002881,ACC-00321,paid_search,Closed Won,26700.0,2023-07-29,2023-09-19,1,0.251,,,,,
OPP-00518,LEAD-002882,ACC-00326,webinar_evento,Closed Won,49000.0,2023-08-09,2023-10-04,1,0.318,2023-08-09,2023-08-31,2023-09-18,2023-09-19,2023-10-04
OPP-00519,LEAD-002888,ACC-00342,webinar_evento,Closed Won,230200.0,2023-08-12,2023-10-05,1,0.505,2023-08-12,2023-08-18,2023-09-14,2023-09-26,2023-10-05
OPP-00520,LEAD-002890,ACC-01993,webinar_evento,Closed Won,95800.0,2023-08-08,2023-11-10,1,0.43,2023-08-08,2023-09-17,2023-11-02,2023-11-08,2023-11-10
OPP-00521,LEAD-002896,ACC-00741,organic_search,Closed Lost,85700.0,2023-08-12,2023-09-22,0,0.264,2023-08-12,2023-08-14,2023-09-07,2023-09-15,2023-09-22
OPP-00522,LEAD-002900,ACC-00023,webinar_evento,Closed Lost,123100.0,2023-08-11,2023-10-18,0,0.393,2023-08-11,2023-08-29,2023-09-21,2023-10-13,2023-10-18
OPP-00523,LEAD-002905,ACC-01234,linkedin_ads,Closed Won,110300.0,2023-08-02,2023-10-21,1,0.342,2023-08-02,2023-08-12,2023-09-09,2023-09-23,2023-10-21
OPP-00524,LEAD-002908,ACC-00615,paid_search,Closed Lost,26300.0,2023-08-11,2023-09-20,0,0.209,2023-08-11,2023-08-15,2023-09-06,2023-09-16,2023-09-20
OPP-00525,LEAD-002911,ACC-01275,paid_search,Closed Lost,28600.0,2023-08-16,2023-09-23,0,0.178,2023-08-16,2023-08-26,2023-08-28,2023-09-05,2023-09-23
OPP-00526,LEAD-002919,ACC-01893,webinar_evento,Closed Lost,44900.0,2023-08-12,2023-10-14,0,0.411,2023-08-12,2023-08-12,2023-08-31,2023-09-08,2023-10-14
OPP-00527,LEAD-002938,ACC-00704,paid_search,Closed Lost,147100.0,2023-08-20,2023-09-25,0,0.23,2023-08-20,2023-08-23,2023-09-08,2023-09-23,2023-09-25
OPP-00528,LEAD-002940,ACC-00052,paid_search,Closed Won,138600.0,2023-08-11,2023-09-26,1,0.293,2023-08-11,2023-08-22,2023-09-09,2023-09-18,2023-09-26
OPP-00529,LEAD-002941,ACC-01972,meta_ads,Closed Lost,22700.0,2023-08-11,2023-08-25,0,0.145,2023-08-11,2023-08-17,2023-08-20,2023-08-23,2023-08-25
OPP-00530,LEAD-002942,ACC-00258,webinar_evento,Closed Lost,98900.0,2023-08-18,2023-11-03,0,0.393,2023-08-18,2023-09-04,2023-09-09,2023-09-29,2023-11-03
OPP-00531,LEAD-002944,ACC-01051,linkedin_ads,Closed Lost,39900.0,2023-08-08,2023-10-23,0,0.297,2023-08-08,2023-08-28,2023-08-29,2023-10-17,2023-10-23
OPP-00532,LEAD-002946,ACC-01481,organic_search,Closed Lost,55900.0,2023-08-06,2023-09-28,0,0.264,2023-08-06,2023-09-13,2023-09-16,2023-09-18,2023-09-28
OPP-00533,LEAD-002947,ACC-00129,paid_search,Closed Lost,65000.0,2023-08-18,2023-10-09,0,0.24,2023-08-18,2023-09-04,2023-09-14,2023-10-01,2023-10-09
OPP-00534,LEAD-002961,ACC-01144,webinar_evento,Closed Lost,110300.0,2023-08-17,2023-11-13,0,0.411,2023-08-17,2023-09-08,2023-09-14,2023-10-25,2023-11-13
OPP-00535,LEAD-002968,ACC-00418,linkedin_ads,Closed Won,50400.0,2023-08-18,2023-10-28,1,0.356,2023-08-18,2023-09-16,2023-10-02,2023-10-20,2023-10-28
OPP-00536,LEAD-002969,ACC-01738,linkedin_ads,Closed Lost,41300.0,2023-08-05,2023-10-27,0,0.356,2023-08-05,2023-09-16,2023-09-22,2023-09-24,2023-10-27
OPP-00537,LEAD-002979,ACC-01899,linkedin_ads,Closed Lost,103200.0,2023-08-11,2023-10-08,0,0.297,2023-08-11,2023-08-26,2023-09-02,2023-10-05,2023-10-08
OPP-00538,LEAD-002984,ACC-00066,paid_search,Closed Won,57300.0,2023-08-10,2023-09-19,1,0.209,2023-08-10,2023-08-16,2023-09-11,2023-09-13,2023-09-19
OPP-00539,LEAD-002991,ACC-02000,webinar_evento,Closed Won,44800.0,2023-08-08,2023-12-19,1,0.355,2023-08-08,2023-09-09,2023-09-24,2023-11-18,2023-12-19
OPP-00540,LEAD-002993,ACC-01049,organic_search,Closed Lost,38700.0,2023-08-22,2023-10-20,0,0.317,2023-08-22,2023-08-22,2023-09-01,2023-10-17,2023-10-20
OPP-00541,LEAD-002995,ACC-01239,meta_ads,Closed Lost,54300.0,2023-08-12,2023-09-08,0,0.148,2023-08-12,2023-08-16,2023-08-23,2023-08-28,2023-09-08
OPP-00542,LEAD-002996,ACC-00154,webinar_evento,Closed Lost,100700.0,2023-08-20,2023-10-23,0,0.374,2023-08-20,2023-10-02,2023-10-05,2023-10-08,2023-10-23
OPP-00543,LEAD-003000,ACC-00183,paid_search,Closed Lost,24800.0,2023-08-09,2023-09-19,0,0.23,,,,,
OPP-00544,LEAD-003002,ACC-01879,direct,Closed Lost,45200.0,2023-08-14,2023-09-26,0,0.343,2023-08-14,2023-09-04,2023-09-05,2023-09-15,2023-09-26
OPP-00545,LEAD-003012,ACC-00220,webinar_evento,Closed Lost,55100.0,2023-08-17,2023-12-14,0,0.449,2023-08-17,2023-10-29,2023-11-08,2023-12-09,2023-12-14
OPP-00546,LEAD-003013,ACC-00834,webinar_evento,Closed Lost,51400.0,2023-08-13,2023-11-06,0,0.374,2023-08-13,2023-09-07,2023-09-07,2023-09-08,2023-11-06
OPP-00547,LEAD-003015,ACC-01734,paid_search,Closed Lost,50700.0,2023-08-17,2023-09-26,0,0.209,2023-08-17,2023-08-27,2023-08-28,2023-08-28,2023-09-26
OPP-00548,LEAD-003017,ACC-01503,paid_search,Closed Lost,56000.0,2023-08-19,2023-09-18,0,0.24,2023-08-19,2023-08-25,2023-09-12,2023-09-14,2023-09-18
OPP-00549,LEAD-003022,ACC-01251,webinar_evento,Closed Lost,49700.0,2023-08-21,2023-11-04,0,0.449,2023-08-21,2023-08-22,2023-09-21,2023-09-30,2023-11-04
OPP-00550,LEAD-003032,ACC-00810,paid_search,Closed Lost,59200.0,2023-08-19,2023-10-01,0,0.209,2023-08-19,2023-08-25,2023-08-27,2023-09-09,2023-10-01
OPP-00551,LEAD-003034,ACC-01304,webinar_evento,Closed Lost,110100.0,2023-08-27,2023-10-27,0,0.374,2023-08-27,2023-09-02,2023-09-09,2023-10-05,2023-10-27
OPP-00552,LEAD-003040,ACC-01561,webinar_evento,Closed Won,126500.0,2023-08-17,2023-10-20,1,0.374,2023-08-17,2023-08-31,2023-09-04,2023-09-13,2023-10-20
OPP-00553,LEAD-003045,ACC-00255,webinar_evento,Closed Won,47600.0,2023-08-19,2023-10-24,1,0.449,2023-08-19,2023-08-21,2023-10-14,2023-10-21,2023-10-24
OPP-00554,LEAD-003050,ACC-01273,webinar_evento,Closed Lost,45400.0,2023-08-24,2023-11-13,0,0.337,2023-08-24,2023-09-10,2023-09-15,2023-10-06,2023-11-13
OPP-00555,LEAD-003056,ACC-01056,webinar_evento,Closed Lost,40800.0,2023-08-14,2023-10-10,0,0.411,2023-08-14,2023-08-22,2023-10-01,2023-10-06,2023-10-10
OPP-00556,LEAD-003060,ACC-00372,organic_search,Closed Lost,74400.0,2023-08-23,2023-10-17,0,0.264,2023-08-23,2023-09-19,2023-09-27,2023-10-04,2023-10-17
OPP-00557,LEAD-003061,ACC-01966,organic_search,Closed Lost,79500.0,2023-08-18,2023-09-30,0,0.264,2023-08-18,2023-09-03,2023-09-24,2023-09-28,2023-09-30
OPP-00558,LEAD-003064,ACC-01798,paid_search,Closed Lost,108100.0,2023-08-25,2023-09-24,0,0.209,2023-08-25,2023-08-31,2023-09-03,2023-09-15,2023-09-24
OPP-00559,LEAD-003078,ACC-01757,paid_search,Closed Lost,64100.0,2023-08-18,2023-09-19,0,0.234,2023-08-18,2023-08-18,2023-09-11,2023-09-11,2023-09-19
OPP-00560,LEAD-003084,ACC-01215,meta_ads,Closed Lost,23400.0,2023-08-23,2023-09-23,0,0.106,2023-08-23,2023-08-25,2023-09-03,2023-09-19,2023-09-23
OPP-00561,LEAD-003087,ACC-00132,webinar_evento,Closed Won,195600.0,2023-08-29,2023-11-15,1,0.43,2023-08-29,2023-09-17,2023-10-22,2023-10-29,2023-11-15
OPP-00562,LEAD-003088,ACC-01984,paid_search,Closed Lost,61300.0,2023-08-20,2023-10-07,0,0.261,2023-08-20,2023-09-03,2023-09-06,2023-09-10,2023-10-07
OPP-00563,LEAD-003097,ACC-01430,meta_ads,Closed Lost,26700.0,2023-08-16,2023-09-09,0,0.145,2023-08-16,2023-08-21,2023-08-28,2023-08-29,2023-09-09
OPP-00564,LEAD-003101,ACC-01088,meta_ads,Closed Lost,94300.0,2023-08-14,2023-09-20,0,0.185,2023-08-14,2023-08-30,2023-09-07,2023-09-14,2023-09-20
OPP-00565,LEAD-003107,ACC-01925,webinar_evento,Closed Won,103300.0,2023-08-20,2023-11-24,1,0.468,2023-08-20,2023-09-08,2023-10-18,2023-10-27,2023-11-24
OPP-00566,LEAD-003114,ACC-00821,paid_search,Closed Lost,79600.0,2023-08-18,2023-09-30,0,0.261,2023-08-18,2023-08-26,2023-09-05,2023-09-19,2023-09-30
OPP-00567,LEAD-003128,ACC-01533,paid_search,Closed Lost,27600.0,2023-08-30,2023-10-17,0,0.234,2023-08-30,2023-09-10,2023-09-21,2023-09-26,2023-10-17
OPP-00568,LEAD-003143,ACC-00867,organic_search,Closed Lost,37500.0,2023-09-01,2023-10-19,0,0.317,2023-09-01,2023-09-08,2023-09-13,2023-10-01,2023-10-19
OPP-00569,LEAD-003144,ACC-01038,linkedin_ads,Closed Won,46200.0,2023-08-19,2023-10-14,1,0.356,2023-08-19,2023-08-31,2023-09-12,2023-10-10,2023-10-14
OPP-00570,LEAD-003146,ACC-01265,organic_search,Closed Won,86900.0,2023-08-31,2023-10-15,1,0.29,2023-08-31,2023-09-04,2023-10-03,2023-10-13,2023-10-15
OPP-00571,LEAD-003147,ACC-01656,paid_search,Closed Won,105500.0,2023-08-24,2023-10-23,1,0.282,2023-08-24,2023-09-19,2023-09-24,2023-10-18,2023-10-23
OPP-00572,LEAD-003157,ACC-00577,organic_search,Closed Won,68400.0,2023-08-25,2023-10-31,1,0.264,2023-08-25,2023-10-02,2023-10-09,2023-10-23,2023-10-31
OPP-00573,LEAD-003166,ACC-01904,webinar_evento,Closed Lost,48400.0,2023-08-30,2023-10-26,0,0.299,2023-08-30,2023-09-08,2023-09-13,2023-10-01,2023-10-26
OPP-00574,LEAD-003171,ACC-01092,webinar_evento,Closed Lost,92900.0,2023-09-01,2023-11-23,0,0.411,2023-09-01,2023-09-02,2023-09-28,2023-11-07,2023-11-23
OPP-00575,LEAD-003178,ACC-00007,paid_search,Closed Lost,35300.0,2023-08-28,2023-10-06,0,0.178,2023-08-28,2023-08-28,2023-08-28,2023-08-28,2023-10-06
OPP-00576,LEAD-003184,ACC-00603,paid_search,Closed Lost,30000.0,2023-09-05,2023-10-24,0,0.251,2023-09-05,2023-09-19,2023-09-21,2023-09-24,2023-10-24
OPP-00577,LEAD-003200,ACC-01464,organic_search,Closed Lost,32800.0,2023-08-25,2023-11-09,0,0.224,2023-08-25,2023-09-23,2023-10-06,2023-10-20,2023-11-09
OPP-00578,LEAD-003205,ACC-01657,direct,Closed Lost,42100.0,2023-08-24,2023-10-11,0,0.243,2023-08-24,2023-08-27,2023-08-31,2023-09-30,2023-10-11
OPP-00579,LEAD-003208,ACC-01039,organic_search,Closed Won,53400.0,2023-08-20,2023-10-11,1,0.264,2023-08-20,2023-08-20,2023-08-29,2023-10-06,2023-10-11
OPP-00580,LEAD-003211,ACC-00773,meta_ads,Closed Lost,22700.0,2023-09-04,2023-10-06,0,0.112,2023-09-04,2023-09-11,2023-09-18,2023-09-21,2023-10-06
OPP-00581,LEAD-003213,ACC-01597,direct,Closed Won,97100.0,2023-08-29,2023-09-20,1,0.358,2023-08-29,2023-09-07,2023-09-14,2023-09-16,2023-09-20
OPP-00582,LEAD-003219,ACC-01014,organic_search,Closed Lost,32000.0,2023-08-23,2023-10-14,0,0.317,2023-08-23,2023-09-03,2023-09-11,2023-10-10,2023-10-14
OPP-00583,LEAD-003225,ACC-01235,organic_search,Closed Lost,155700.0,2023-09-06,2023-10-25,0,0.29,2023-09-06,2023-09-18,2023-09-25,2023-10-20,2023-10-25
OPP-00584,LEAD-003227,ACC-00676,organic_search,Closed Lost,83200.0,2023-08-23,2023-09-22,0,0.33,2023-08-23,2023-09-02,2023-09-07,2023-09-11,2023-09-22
OPP-00585,LEAD-003232,ACC-00964,paid_search,Closed Lost,29800.0,2023-08-25,2023-10-04,0,0.167,2023-08-25,2023-09-04,2023-09-16,2023-09-30,2023-10-04
OPP-00586,LEAD-003241,ACC-01016,paid_search,Closed Lost,33000.0,2023-09-03,2023-10-13,0,0.23,2023-09-03,2023-09-13,2023-09-19,2023-10-01,2023-10-13
OPP-00587,LEAD-003242,ACC-01883,linkedin_ads,Closed Lost,180700.0,2023-09-04,2023-11-14,0,0.252,2023-09-04,2023-09-16,2023-10-10,2023-10-20,2023-11-14
OPP-00588,LEAD-003244,ACC-01424,webinar_evento,Closed Won,55300.0,2023-08-25,2023-11-15,1,0.449,2023-08-25,2023-09-02,2023-09-02,2023-10-01,2023-11-15
OPP-00589,LEAD-003251,ACC-01218,organic_search,Closed Won,34200.0,2023-08-27,2023-10-07,1,0.29,2023-08-27,2023-09-08,2023-09-12,2023-09-29,2023-10-07
OPP-00590,LEAD-003252,ACC-01378,webinar_evento,Closed Lost,47600.0,2023-08-31,2023-10-19,0,0.374,2023-08-31,2023-09-23,2023-09-23,2023-09-23,2023-10-19
OPP-00591,LEAD-003258,ACC-00894,paid_search,Closed Lost,68200.0,2023-08-27,2023-09-25,0,0.261,2023-08-27,2023-09-11,2023-09-14,2023-09-20,2023-09-25
OPP-00592,LEAD-003261,ACC-00350,webinar_evento,Closed Won,100700.0,2023-09-01,2023-12-01,1,0.411,2023-09-01,2023-10-31,2023-11-16,2023-11-22,2023-12-01
OPP-00593,LEAD-003262,ACC-01750,paid_search,Closed Lost,29900.0,2023-09-05,2023-10-22,0,0.199,2023-09-05,2023-09-14,2023-10-11,2023-10-11,2023-10-22
OPP-00594,LEAD-003267,ACC-01515,organic_search,Closed Won,40500.0,2023-08-30,2023-10-20,1,0.29,2023-08-30,2023-09-27,2023-10-08,2023-10-08,2023-10-20
OPP-00595,LEAD-003277,ACC-01092,linkedin_ads,Closed Lost,102300.0,2023-09-11,2023-12-06,0,0.327,2023-09-11,2023-10-05,2023-10-14,2023-10-26,2023-12-06
OPP-00596,LEAD-003281,ACC-01713,organic_search,Closed Lost,84100.0,2023-09-02,2023-11-05,0,0.264,2023-09-02,2023-09-10,2023-10-07,2023-10-10,2023-11-05
OPP-00597,LEAD-003286,ACC-00993,organic_search,Closed Lost,59400.0,2023-08-26,2023-10-13,0,0.277,2023-08-26,2023-09-02,2023-09-22,2023-10-06,2023-10-13
OPP-00598,LEAD-003295,ACC-01897,linkedin_ads,Closed Lost,39800.0,2023-09-01,2023-12-21,0,0.356,2023-09-01,2023-09-05,2023-09-12,2023-12-02,2023-12-21
OPP-00599,LEAD-003296,ACC-01789,webinar_evento,Closed Lost,139500.0,2023-09-04,2023-11-08,0,0.374,2023-09-04,2023-09-25,2023-10-11,2023-10-22,2023-11-08
OPP-00600,LEAD-003303,ACC-00533,webinar_evento,Closed Won,130800.0,2023-08-30,2023-12-22,1,0.374,2023-08-30,2023-09-15,2023-10-31,2023-12-05,2023-12-22
OPP-00601,LEAD-003305,ACC-00753,linkedin_ads,Closed Lost,193000.0,2023-08-27,2023-11-01,0,0.327,2023-08-27,2023-09-07,2023-09-25,2023-10-23,2023-11-01
OPP-00602,LEAD-003307,ACC-00614,linkedin_ads,Closed Lost,32600.0,2023-09-12,2023-11-02,0,0.327,,,,,
OPP-00603,LEAD-003315,ACC-00038,paid_search,Closed Lost,28500.0,2023-09-05,2023-10-20,0,0.199,2023-09-05,2023-09-11,2023-09-23,2023-10-06,2023-10-20
OPP-00604,LEAD-003316,ACC-00868,paid_search,Closed Lost,66500.0,2023-09-04,2023-09-26,0,0.24,2023-09-04,2023-09-04,2023-09-05,2023-09-07,2023-09-26
OPP-00605,LEAD-003326,ACC-01721,paid_search,Closed Won,33200.0,2023-09-08,2023-10-12,1,0.251,2023-09-08,2023-09-10,2023-09-24,2023-09-26,2023-10-12
OPP-00606,LEAD-003328,ACC-00609,organic_search,Closed Lost,69900.0,2023-09-09,2023-11-15,0,0.296,2023-09-09,2023-09-21,2023-09-28,2023-10-08,2023-11-15
OPP-00607,LEAD-003329,ACC-00048,organic_search,Closed Lost,90300.0,2023-09-05,2023-11-10,0,0.304,2023-09-05,2023-10-04,2023-10-08,2023-10-08,2023-11-10
OPP-00608,LEAD-003332,ACC-00200,paid_search,Closed Lost,28400.0,2023-09-05,2023-10-16,0,0.251,2023-09-05,2023-09-17,2023-09-28,2023-09-29,2023-10-16
