session_id,user_pseudo_id,session_date,session_datetime,channel,utm_source,utm_medium,campaign,landing_page,device_category,engagement_time_sec,events_per_session,is_bounce,lead_id
SES-00137524,user_0019391,2023-02-03,2023-02-03T09:10:00,webinar_evento,webinar,evento,evento_crm_gestores_q1,/lp/demo-gratis,desktop,87,9,1,
SES-00093600,user_0053349,2023-02-03,2023-02-03T09:11:00,organic_search,google,organic,,/lp/demo-gratis,desktop,288,10,0,
SES-00135182,user_0097292,2023-02-03,2023-02-03T09:12:00,meta_ads,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,desktop,286,10,1,
SES-00107151,user_0019338,2023-02-03,2023-02-03T09:13:00,email_marketing,email,email,campanha_email_02-2023,/webinar/integracao-erp-ao-vivo,desktop,406,14,0,
SES-00148657,user_0031740,2023-02-03,2023-02-03T09:14:00,direct,(direct),(none),,/lp/comparativo-erp,desktop,5,3,1,
SES-00112063,user_0096293,2023-02-03,2023-02-03T09:16:00,linkedin_ads,linkedin,paid_social,linkedin_prospecao_q1_2023,/lp/comparativo-erp,desktop,363,10,1,
SES-00082492,user_0062386,2023-02-03,2023-02-03T09:18:00,linkedin_ads,linkedin,paid_social,linkedin_prospecao_q1_2023,/lp/comparativo-erp,desktop,201,7,1,
SES-00046027,user_0095381,2023-02-03,2023-02-03T09:20:00,meta_ads,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,desktop,186,8,0,
SES-00069240,user_0083837,2023-02-03,2023-02-03T09:24:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,107,4,1,
SES-00046631,user_0012422,2023-02-03,2023-02-03T09:25:00,webinar_evento,webinar,evento,campanha-natal-2023,/lp/demo-gratis,mobile,91,6,1,
SES-00092582,user_0028488,2023-02-03,2023-02-03T09:26:00,organic_search,google,organic,,/lp/demo-gratis,mobile,265,10,1,
SES-00075007,user_0013317,2023-02-03,2023-02-03T09:27:00,paid_search,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,mobile,103,4,0,
SES-00072387,user_0046742,2023-02-03,2023-02-03T09:28:00,meta_ads,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,tablet,176,7,0,
SES-00098964,user_0090270,2023-02-03,2023-02-03T09:29:00,organic_search,google,organic,(none),/lp/demo-gratis,mobile,265,14,0,
SES-00019212,user_0039494,2023-02-03,2023-02-03T09:30:00,meta_ads,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,desktop,197,2,1,
SES-00117869,user_0084176,2023-02-03,2023-02-03T09:30:00,meta_ads,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,mobile,232,6,0,
SES-00141235,user_0074638,2023-02-03,2023-02-03T09:34:00,email_marketing,email,email,campanha_email_02-2023,/webinar/integracao-erp-ao-vivo,mobile,226,12,1,
SES-00124092,user_0041254,2023-02-03,2023-02-03T09:38:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,269,6,0,
SES-00085167,user_0080300,2023-02-03,2023-02-03T09:39:00,organic_search,google,organic,,/lp/demo-gratis,tablet,91,1,0,
SES-00061723,user_0073674,2023-02-03,2023-02-03T09:39:00,linkedin_ads,linkedin,paid_social,lkd_awareness_2023,/lp/comparativo-erp,desktop,117,2,0,
SES-00070007,user_0021412,2023-02-03,2023-02-03T09:40:00,direct,(direct),(none),(direct),/lp/comparativo-erp,desktop,287,7,0,
SES-00142999,user_0056985,2023-02-03,2023-02-03T09:41:00,email_marketing,email,email,email_reengajamento_q1_2023,/webinar/integracao-erp-ao-vivo,mobile,132,4,1,
SES-00013658,user_0007096,2023-02-03,2023-02-03T09:41:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,desktop,214,1,1,
SES-00007543,user_0025690,2023-02-03,2023-02-03T09:43:00,paid_search,google,cpc,pesquisa_concorrentes_q1_2023,/lp/roi-calculator,desktop,182,8,1,
SES-00081360,user_0026467,2023-02-03,2023-02-03T09:45:00,paid_search,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,mobile,95,4,1,LEAD-000359
SES-00018073,user_0016933,2023-02-03,2023-02-03T09:46:00,organic_search,google,organic,,/lp/demo-gratis,desktop,136,4,1,
SES-00053710,user_0008550,2023-02-03,2023-02-03T09:46:00,paid_search,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,mobile,448,6,0,
SES-00050804,user_0027972,2023-02-03,2023-02-03T09:50:00,meta_ads,facebook,paid_social,ig_gestores_b2b_q1,/lp/trial-30-dias,mobile,235,1,1,
SES-00014016,user_0093275,2023-02-03,2023-02-03T09:51:00,linkedin_ads,linkedin,paid_social,linkedin_gestores_2023,/lp/comparativo-erp,tablet,339,13,0,
SES-00010578,user_0002328,2023-02-03,2023-02-03T09:57:00,organic_search,google,organic,(none),/lp/demo-gratis,mobile,139,7,1,
SES-00056464,user_0037972,2023-02-03,2023-02-03T09:58:00,meta_ads,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,desktop,223,5,1,
SES-00058545,user_0009147,2023-02-03,2023-02-03T10:01:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,mobile,132,11,1,
SES-00149096,user_0054786,2023-02-03,2023-02-03T10:02:00,email_marketing,email,email,email_reengajamento_q1_2023,/webinar/integracao-erp-ao-vivo,tablet,199,7,1,
SES-00093840,user_0019707,2023-02-03,2023-02-03T10:04:00,paid_search,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,desktop,228,5,1,
SES-00081313,user_0073896,2023-02-03,2023-02-03T10:05:00,webinar_evento,webinar,evento,evento_crm_gestores_q1,/lp/demo-gratis,mobile,146,8,1,
SES-00020120,user_0033087,2023-02-03,2023-02-03T10:05:00,organic_search,google,organic,,/lp/demo-gratis,desktop,383,11,1,
SES-00132536,user_0023998,2023-02-03,2023-02-03T10:05:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,216,8,0,
SES-00030306,user_0055253,2023-02-03,2023-02-03T10:06:00,email_marketing,email,email,email_nurture_leads_2023,/webinar/integracao-erp-ao-vivo,desktop,290,6,1,
SES-00116455,user_0032013,2023-02-03,2023-02-03T10:07:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,48,4,1,
SES-00027291,user_0048264,2023-02-03,2023-02-03T10:08:00,meta_ads,facebook,paid_social,ig_gestores_b2b_q1,/lp/trial-30-dias,desktop,93,8,1,
SES-00048106,user_0084355,2023-02-03,2023-02-03T10:12:00,direct,(direct),(none),(direct),/lp/comparativo-erp,mobile,147,9,0,
SES-00089699,user_0042671,2023-02-03,2023-02-03T10:12:00,meta_ads,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,desktop,162,4,1,
SES-00093497,user_0031448,2023-02-03,2023-02-03T10:13:00,organic_search,google,organic,,/lp/demo-gratis,desktop,300,10,0,
SES-00009257,user_0062005,2023-02-03,2023-02-03T10:15:00,direct,(direct),(none),(not set),/lp/comparativo-erp,desktop,378,5,1,
SES-00082032,user_0027327,2023-02-03,2023-02-03T10:19:00,organic_search,google,organic,,/lp/demo-gratis,desktop,169,9,0,
SES-00109418,user_0034481,2023-02-03,2023-02-03T10:20:00,organic_search,google,organic,,/lp/demo-gratis,desktop,5,2,1,
SES-00120934,user_0023468,2023-02-03,2023-02-03T10:20:00,linkedin_ads,linkedin,paid_social,linkedin_prospeccao_q1_2023,/lp/comparativo-erp,desktop,136,6,1,
SES-00100155,user_0042445,2023-02-03,2023-02-03T10:21:00,linkedin_ads,linkedin,paid_social,linkedin_prospeccao_q1_2023,/lp/comparativo-erp,tablet,325,6,1,
SES-00081430,user_0019558,2023-02-03,2023-02-03T10:22:00,direct,(direct),(none),(direct),/lp/comparativo-erp,desktop,170,9,1,LEAD-000360
SES-00084858,user_0055159,2023-02-03,2023-02-03T10:22:00,meta_ads,facebook,paid_social,ig_gestores_b2b_q1,/lp/trial-30-dias,mobile,259,7,1,
SES-00036834,user_0038422,2023-02-03,2023-02-03T10:23:00,meta_ads,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,mobile,114,5,0,
SES-00011730,user_0040230,2023-02-03,2023-02-03T10:26:00,linkedin_ads,linkedin,paid_social,linkedin_prospecao_q1_2023,/lp/comparativo-erp,mobile,295,10,0,
SES-00006361,user_0041292,2023-02-03,2023-02-03T10:26:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,5,1,1,
SES-00062539,user_0048664,2023-02-03,2023-02-03T10:29:00,email_marketing,email,email,newsletter_mensal_02_2023,/webinar/integracao-erp-ao-vivo,desktop,139,10,1,
SES-00037388,user_0022777,2023-02-03,2023-02-03T10:30:00,linkedin_ads,linkedin,paid_social,linkedin_prospecao_q1_2023,/lp/comparativo-erp,desktop,93,1,1,
SES-00085970,user_0093665,2023-02-03,2023-02-03T10:32:00,organic_search,google,organic,(not set),/lp/demo-gratis,tablet,258,6,1,
SES-00072138,user_0071239,2023-02-03,2023-02-03T10:34:00,paid_search,google,cpc,pesquisa_concorrentes_q1_2023,/lp/roi-calculator,desktop,167,11,1,
SES-00119760,user_0016075,2023-02-03,2023-02-03T10:35:00,linkedin_ads,linkedin,paid_social,linkedin_prospecao_q1_2023,/lp/comparativo-erp,tablet,5,2,1,
SES-00115300,user_0089988,2023-02-03,2023-02-03T10:35:00,paid_search,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,mobile,111,6,1,
SES-00020667,user_0065558,2023-02-03,2023-02-03T10:36:00,organic_search,google,organic,,/lp/demo-gratis,desktop,100,1,1,
SES-00002827,user_0033805,2023-02-03,2023-02-03T10:38:00,linkedin_ads,linkedin,paid_social,linkedin_gestores_2023,/lp/comparativo-erp,mobile,90,1,1,
SES-00034512,user_0078659,2023-02-03,2023-02-03T10:39:00,direct,(direct),(none),(direct),/lp/comparativo-erp,mobile,105,9,1,
SES-00049236,user_0087007,2023-02-03,2023-02-03T10:40:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,desktop,174,7,1,LEAD-000361
SES-00059148,user_0070555,2023-02-03,2023-02-03T10:41:00,direct,(direct),(none),,/lp/comparativo-erp,tablet,5,1,0,
SES-00140630,user_0075635,2023-02-03,2023-02-03T10:42:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,405,12,1,
SES-00100541,user_0041320,2023-02-03,2023-02-03T10:44:00,paid_search,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,mobile,352,9,1,
SES-00023813,user_0067192,2023-02-03,2023-02-03T10:45:00,webinar_evento,webinar,evento,evento_crm_gestores_q1,/lp/demo-gratis,tablet,173,1,1,
SES-00133752,user_0050906,2023-02-03,2023-02-03T10:46:00,organic_search,google,organic,(none),/lp/demo-gratis,mobile,256,7,1,
SES-00043347,user_0045499,2023-02-03,2023-02-03T10:47:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,152,7,1,
SES-00043332,user_0012911,2023-02-03,2023-02-03T10:48:00,meta_ads,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,mobile,228,8,1,
SES-00033873,user_0094388,2023-02-03,2023-02-03T10:49:00,linkedin_ads,linkedin,paid_social,lkd_awareness_2023,/lp/comparativo-erp,mobile,246,6,1,
SES-00011616,user_0088278,2023-02-03,2023-02-03T10:49:00,organic_search,google,organic,(none),/lp/demo-gratis,mobile,500,9,0,
SES-00071733,user_0013157,2023-02-03,2023-02-03T10:52:00,paid_search,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,mobile,74,9,1,
SES-00067304,user_0029739,2023-02-03,2023-02-03T10:54:00,organic_search,google,organic,(not set),/lp/demo-gratis,mobile,5,3,0,
SES-00148735,user_0046902,2023-02-03,2023-02-03T10:55:00,direct,(direct),(none),,/lp/comparativo-erp,mobile,140,7,1,
SES-00010266,user_0023178,2023-02-03,2023-02-03T10:57:00,meta_ads,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,desktop,170,2,1,
SES-00010370,user_0081270,2023-02-03,2023-02-03T10:58:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,desktop,27,8,0,
SES-00134103,user_0016853,2023-02-03,2023-02-03T10:59:00,organic_search,google,organic,,/lp/demo-gratis,desktop,451,6,1,
SES-00126063,user_0010176,2023-02-03,2023-02-03T11:00:00,organic_search,google,organic,(none),/lp/demo-gratis,mobile,92,6,0,
SES-00111707,user_0021149,2023-02-03,2023-02-03T11:00:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,363,9,1,
SES-00001601,user_0093371,2023-02-03,2023-02-03T11:02:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,desktop,256,4,0,
SES-00136023,user_0011365,2023-02-03,2023-02-03T11:03:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,122,6,0,
SES-00109884,user_0047473,2023-02-03,2023-02-03T11:04:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,desktop,296,7,1,
SES-00098066,user_0019671,2023-02-03,2023-02-03T11:04:00,direct,(direct),(none),(direct),/lp/comparativo-erp,desktop,241,9,0,
SES-00099277,user_0090454,2023-02-03,2023-02-03T11:04:00,organic_search,google,organic,,/lp/demo-gratis,desktop,73,2,1,
SES-00021029,user_0068915,2023-02-03,2023-02-03T11:07:00,organic_search,google,organic,,/lp/demo-gratis,mobile,100,5,0,LEAD-000362
SES-00054490,user_0079142,2023-02-03,2023-02-03T11:09:00,organic_search,google,organic,,/lp/demo-gratis,mobile,125,6,0,
SES-00056358,user_0037698,2023-02-03,2023-02-03T11:10:00,email_marketing,email,email,email_nurture_leads_2023,/webinar/integracao-erp-ao-vivo,mobile,370,8,1,
SES-00021064,user_0074533,2023-02-03,2023-02-03T11:11:00,paid_search,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,desktop,260,8,1,
SES-00058147,user_0007882,2023-02-03,2023-02-03T11:21:00,meta_ads,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,mobile,133,5,1,
SES-00146528,user_0080136,2023-02-03,2023-02-03T11:21:00,linkedin_ads,linkedin,paid_social,lkd_awareness_2023,/lp/comparativo-erp,mobile,173,3,0,
SES-00124630,user_0038775,2023-02-03,2023-02-03T11:21:00,meta_ads,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,mobile,363,8,1,
SES-00000625,user_0065436,2023-02-03,2023-02-03T11:24:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,tablet,5,1,0,
SES-00144795,user_0068574,2023-02-03,2023-02-03T11:26:00,linkedin_ads,linkedin,paid_social,linkedin_prospecao_q1_2023,/lp/comparativo-erp,desktop,259,4,1,
SES-00024936,user_0018645,2023-02-03,2023-02-03T11:27:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,104,6,1,
SES-00042024,user_0063373,2023-02-03,2023-02-03T11:29:00,meta_ads,facebook,paid_social,ig_gestores_b2b_q1,/lp/trial-30-dias,desktop,6,6,0,LEAD-000363
SES-00133271,user_0085048,2023-02-03,2023-02-03T11:30:00,organic_search,google,organic,(none),/lp/demo-gratis,mobile,197,6,1,
SES-00119147,user_0050837,2023-02-03,2023-02-03T11:30:00,direct,(direct),(none),(not set),/lp/comparativo-erp,mobile,252,13,0,
SES-00110150,user_0070608,2023-02-03,2023-02-03T11:31:00,meta_ads,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,desktop,264,12,1,
SES-00044054,user_0054684,2023-02-03,2023-02-03T11:33:00,linkedin_ads,linkedin,paid_social,lkd_awareness_2023,/lp/comparativo-erp,desktop,102,5,0,
SES-00027607,user_0030029,2023-02-03,2023-02-03T11:33:00,paid_search,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,desktop,143,5,0,
SES-00108375,user_0062523,2023-02-03,2023-02-03T11:35:00,paid_search,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,desktop,5,1,1,
SES-00116834,user_0076374,2023-02-03,2023-02-03T11:36:00,meta_ads,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,mobile,191,1,1,
SES-00008027,user_0069399,2023-02-03,2023-02-03T11:39:00,direct,(direct),(none),(direct),/lp/comparativo-erp,desktop,322,6,0,
SES-00130548,user_0019416,2023-02-03,2023-02-03T11:48:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,desktop,119,5,0,
SES-00126619,user_0012303,2023-02-03,2023-02-03T11:49:00,meta_ads,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,mobile,114,2,1,
SES-00075145,user_0078942,2023-02-03,2023-02-03T11:51:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,116,12,0,LEAD-000364
SES-00047612,user_0030695,2023-02-03,2023-02-03T11:54:00,organic_search,google,organic,,/lp/demo-gratis,desktop,5,4,1,
SES-00000420,user_0083280,2023-02-03,2023-02-03T11:54:00,linkedin_ads,linkedin,paid_social,linkedin_decisores_ti_2023,/lp/comparativo-erp,desktop,5,6,0,
SES-00106867,user_0063183,2023-02-03,2023-02-03T11:58:00,email_marketing,email,email,email_nurture_leads_2023,/webinar/integracao-erp-ao-vivo,mobile,346,12,1,
SES-00082391,user_0093013,2023-02-03,2023-02-03T11:59:00,meta_ads,facebook,paid_social,ig_gestores_b2b_q1,/lp/trial-30-dias,desktop,134,7,1,
SES-00050433,user_0066108,2023-02-03,2023-02-03T11:59:00,paid_search,google,cpc,pesquisa_concorrentes_q1_2023,/lp/roi-calculator,desktop,291,7,1,
SES-00062333,user_0094736,2023-02-03,2023-02-03T11:59:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,394,11,1,
SES-00092017,user_0095078,2023-02-03,2023-02-03T11:59:00,email_marketing,email,email,campanha_email_02-2023,/webinar/integracao-erp-ao-vivo,desktop,215,6,1,
SES-00019185,user_0031832,2023-02-03,2023-02-03T12:01:00,meta_ads,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,mobile,201,8,1,
SES-00010470,user_0068770,2023-02-03,2023-02-03T12:04:00,email_marketing,email,email,campanha_email_02-2023,/webinar/integracao-erp-ao-vivo,desktop,333,10,1,
SES-00147350,user_0041227,2023-02-03,2023-02-03T12:06:00,paid_search,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,desktop,118,3,0,
SES-00007635,user_0095146,2023-02-03,2023-02-03T12:09:00,direct,(direct),(none),(not set),/lp/comparativo-erp,desktop,255,5,0,
SES-00111052,user_0013584,2023-02-03,2023-02-03T12:09:00,email_marketing,email,email,campanha_email_02-2023,/webinar/integracao-erp-ao-vivo,mobile,217,5,0,
SES-00000239,user_0083944,2023-02-03,2023-02-03T12:14:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,148,6,0,
SES-00058238,user_0001849,2023-02-03,2023-02-03T12:23:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,298,11,0,
SES-00059205,user_0012315,2023-02-03,2023-02-03T12:25:00,meta_ads,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,desktop,389,9,0,
SES-00078694,user_0081349,2023-02-03,2023-02-03T12:28:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,desktop,127,5,0,
SES-00097212,user_0047087,2023-02-03,2023-02-03T12:33:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,103,1,1,
SES-00137239,user_0097338,2023-02-03,2023-02-03T12:35:00,organic_search,google,organic,,/lp/demo-gratis,mobile,101,5,0,
SES-00055103,user_0044638,2023-02-03,2023-02-03T12:42:00,paid_search,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,desktop,157,2,0,
SES-00081609,user_0073409,2023-02-03,2023-02-03T12:42:00,paid_search,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,mobile,250,12,1,
SES-00027286,user_0095781,2023-02-03,2023-02-03T12:43:00,organic_search,google,organic,(none),/lp/demo-gratis,mobile,64,6,1,
SES-00041638,user_0090670,2023-02-03,2023-02-03T12:59:00,paid_search,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,desktop,369,9,1,
SES-00027942,user_0035960,2023-02-03,2023-02-03T13:08:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,mobile,49,8,1,
SES-00045435,user_0029263,2023-02-03,2023-02-03T13:08:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,232,10,1,
SES-00082119,user_0057367,2023-02-03,2023-02-03T13:09:00,paid_search,google,cpc,pesquisa_concorrentes_q1_2023,/lp/roi-calculator,desktop,225,5,1,
SES-00077167,user_0082656,2023-02-03,2023-02-03T13:19:00,email_marketing,email,email,campanha_email_02-2023,/webinar/integracao-erp-ao-vivo,desktop,201,3,1,
SES-00126712,user_0028379,2023-02-03,2023-02-03T13:19:00,organic_search,google,organic,,/lp/demo-gratis,mobile,245,6,1,
SES-00057822,user_0091268,2023-02-03,2023-02-03T13:22:00,webinar_evento,webinar,evento,campanha-natal-2023,/lp/demo-gratis,tablet,224,6,1,
SES-00118931,user_0048923,2023-02-03,2023-02-03T13:22:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,353,6,1,
SES-00010355,user_0028046,2023-02-03,2023-02-03T13:22:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,174,7,1,
SES-00137177,user_0025784,2023-02-03,2023-02-03T13:25:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,244,8,1,
SES-00104068,user_0059205,2023-02-03,2023-02-03T13:28:00,webinar_evento,webinar,evento,evento_crm_gestores_q1,/lp/demo-gratis,desktop,329,10,1,
SES-00041769,user_0010814,2023-02-03,2023-02-03T13:29:00,paid_search,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,desktop,289,11,1,
SES-00139107,user_0067024,2023-02-03,2023-02-03T13:34:00,direct,(direct),(none),(direct),/lp/comparativo-erp,desktop,86,3,1,
SES-00110295,user_0086281,2023-02-03,2023-02-03T13:35:00,paid_search,google,cpc,pesquisa_concorrentes_q1_2023,/lp/roi-calculator,desktop,5,4,1,
SES-00068023,user_0079045,2023-02-03,2023-02-03T13:41:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,161,7,1,
SES-00143040,user_0025453,2023-02-03,2023-02-03T13:43:00,email_marketing,email,email,campanha_email_02-2023,/webinar/integracao-erp-ao-vivo,desktop,122,8,1,
SES-00046941,user_0072687,2023-02-03,2023-02-03T13:50:00,meta_ads,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,desktop,321,10,0,
SES-00052090,user_0069191,2023-02-03,2023-02-03T13:54:00,organic_search,google,organic,(not set),/lp/demo-gratis,mobile,223,6,0,
SES-00082784,user_0087173,2023-02-03,2023-02-03T13:54:00,meta_ads,facebook,paid_social,ig_gestores_b2b_q1,/lp/trial-30-dias,desktop,5,9,1,
SES-00040722,user_0014575,2023-02-03,2023-02-03T13:55:00,meta_ads,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,desktop,53,6,0,
